Otic enhancers,,,,,,Nearest gene associated to,,,,,RNA seq expression data,,,,,,,,,,,Significant TFBS identified by RSAT
Enhancer ID,Chr,Start,End,width,Strand details,Gene name,Ensembl gene id,Gene locus,location of enhancer to gene associated,Distrance to gene associated,NP_FPKM,aPPR_FPKM,pPPR_FPKM,NNE_FPKM,APD_FPKM,IPD_FPKM,ss56_OEDP_FPKM,ss89_otic_FPKM,ss12_otic_FPKM,ss3_whole embryo_FPKM,foldchange ss89/ss3,TFBS found
19661,4,9375744,9375903,160,+,ENSGALG00000007135,ENSGALG00000007135,4:9384711-9389274,upstream,-8968,0.809143,0.887771,0.623312,0.450139,0.477848,0.354478,1.13249,0.974923,1.63472,1.38109,0.705908377,"Six1_optimised, TFAP2A"
5738,1,193476192,193476676,485,+,DCHS1,ENSGALG00000017334,1:193479077-193522572,upstream,-2886,11.1746,10.8491,9.98919,4.73442,14.9043,11.5763,9.07328,6.48679,11.7565,9.27719,0.699219268,"Six1_optimised, FOXO3, STAT1, GATA3.1, REST, Arnt, DMRT3, Gata3.2, WT1, Rfx3, Gbx2"
5851a,10,3893596,3894645,1050,-,TLN2,ENSGALG00000003628,10:3757957-3900821,inside,7225,13.0981,16.7001,24.3054,28.9105,30.7129,39.2134,20.4685,13.4126,11.6278,19.4108,0.690986461,"FOXP1, Hoxc9, Tcf7l2, FOXO3, Nr2f2, Nr2f2, Hmx3, Sox3, Mrg1, Gata3.2, TEAD1, RREB1, Emx2, Foxk1, STAT1, Six1_optimised, Pax6.2, DMRT3, Hmx1, Hoxa2, Sox3, Mtf1, Znf143"
25743a,6,22731950,22732351,402,+,SUFU,ENSGALG00000008096,6:22720694-22801702,inside,11255,49.7177,40.3903,41.7549,34.1104,39.6699,38.5961,39.8392,36.9083,39.6512,53.5199,0.689618254,"Tcf7l2, WT1, SALL1, Gata5, Six4, Znf143, Hmx3, Lhx5, Lmx1a, Tcfcp2l1, Lmx1b, Lhx9, Six1, Irf6, Irf6, Gata3.2, Alx4, Dmbx1, Dmbx1"
16267,3,22641369,22641703,335,+,ENSGALG00000009912,ENSGALG00000009912,3:22659112-22664193,upstream,-17744,3.02082,1.63415,1.51567,0.629428,1.08285,2.37722,3.12193,1.81483,3.51697,2.64072,0.687248175,"RREB1, Sox2, Irx4, REST, Foxk1, Irx5, RREB1, Six1_optimised, FOXO3, Six1_optimised, AhR"
15398a,26,231488,231934,447,-,PIM1,ENSGALG00000000742,26:224385-227839,upstream,-3649,67.424,66.1874,56.4612,29.5048,58.705,64.0556,42.4615,29.3838,27.303,43.2839,0.678862117,"WT1, PLAG1, WT1, PLAG1, Zic3, RREB1, Six1_optimised, HIF1, HIF1, PLAG1, RBP-Jkappa, Zic3, GLI, GLI, CREB_ATF, RREB1, Six1_optimised, Etv1"
26758,7,16317089,16317238,150,+,WIPF1,ENSGALG00000009321,7:16313905-16361739,inside,3183,0.252114,0.507889,0.532604,0.419072,1.04381,0.789721,0.591506,0.723636,1.01085,1.0794,0.670405781,"Tcf7l2, Six1_optimised, STAT1"
7753a,12,16250478,16251228,751,-,EIF4E3,ENSGALG00000007780,12:16254197-16269708,downstream,19230,8.60257,5.59409,5.7158,6.77573,7.22922,7.4896,5.52696,4.28392,4.94679,6.42677,0.666574344,"Lmx1a, Lmx1b, DMRT3, Lhx5, TFAP2A, Pax6.2, Pax7, Pax7, TFAP2A, Lhx9, WT1, Alx4, Sox8, Tax_CREB.1, Tax_CREB.2, Hoxc9, Lmx1b, TFAP2A, SALL1, Bbx, RREB1, Pou2f1, Pou2f1, CHX10_vsx2_, Irf6, Irf6, Prrx1, Bbx, Emx2, AP1.1, TFAP2A, Pou2f1, Pou2f1, FOXO3, Sox13, Lhx4, Lmx1a, Arnt, Hdx, HIF1, HIF1, Hbp1, RFX, Six1_optimised, WT1, Prrx1, Alx4, TFAP2A, PR, CHX10_vsx2_, Lmx1a, Pax2, Tcfap2e, Pax6.1, Lhx5, Pax2, Pax7, Emx2, Lmx1b, Arnt, Lhx5, Lhx4, Foxk1, Lmx1a, Gbx1, Gbx2, Tcfap2e, Tcfap2e, Lmx1b"
3946a,1,127886950,127888291,1342,-,GYG2,ENSGALG00000016655,1:127871297-127881303,upstream,-5647,2.04999,4.22924,3.7097,4.60886,3.39791,4.41652,3.69023,2.23496,3.24736,3.36489,0.664200018,"NR3C1, TFAP2A, Sox5, Sox30, Sox13, REST, Ar, Tcf7l2, STAT, Zic3, Sox30, Dmbx1, Dmbx1, TFAP2A, TFAP2A, Zic3, AR, TFAP2A, TFAP2A, PR, Sox13, NR3C1, Zic3, GATA3.1, Zic3, Ar, Sox8, Ikaros, Six1, AR, AR, DMRT3"
24597a,5,49638875,49639475,601,+,RCOR1,ENSGALG00000011384,5:49651288-49665372,upstream,-12414,25.8492,26.1957,26.3592,30.2256,33.0902,31.1084,17.3345,13.9812,19.1982,21.0528,0.664101687,"Irf6, Irf6, Tcf7l2, STAT1, Six1_optimised, STAT, RoRalpha, Ar, PLAG1"
6677,11,6358853,6359003,151,-,ENSGALG00000028124,ENSGALG00000028124,11:6182056-6354226,upstream,-71713,0.190527,0.326296,0.267782,0.469132,0.485386,0.0996456,0.388124,0.431268,0.533742,0.652771,0.660672732,"Six1_optimised, Six4, Pitx2, Otx2, Otx2"
6681,11,6381976,6382942,967,-,ENSGALG00000028124,ENSGALG00000028124,11:6182056-6354226,upstream,-94836,0.190527,0.326296,0.267782,0.469132,0.485386,0.0996456,0.388124,0.431268,0.533742,0.652771,0.660672732,"HIF1, HIF1, CREB.2, TFAP2A, TFAP2A, TFAP2A, HIF1, HIF1, Hoxa2, Gata3.2, Gata3.2, RoRalpha, RBP-Jkappa, RREB1, Hoxa1, Hoxa2, Tcf7l2, Six1_optimised, Irf6, Irf6, Foxk1, Tax_CREB.1, Tax_CREB.2, Mtf1, GATA3.1, Ikaros, Hoxa1, Tcfap2e"
4731,1,155270369,155270583,215,-,KLF5,ENSGALG00000016927,1:155257164-155276151,inside,5782,15.4689,84.4437,55.668,94.4291,77.6938,24.441,18.7406,11.2115,12.8845,17.0811,0.656368735,"Irf6, Irf6, Pbx, Bbx, Six1, Six4, RREB1, PLAG1, Hbp1, AhR"
4709a,1,154395446,154396405,960,+,TBC1D4,ENSGALG00000016925,1:154275639-154383017,downstream,119806,7.63564,8.64225,8.41778,8.94694,6.11807,3.47137,5.22187,4.66408,4.55003,7.2073,0.647132768,"Foxk1, NR3C1, Sox6, AR, Arnt, Bach2, Sox13, TTF-1_Nkx2-1_, Mafb, Sox5, Irx4, Sox3, FOXO3, Sox13, Six1_optimised, REST, Etv5, CHX10_vsx2_"
11363,2,39075886,39076145,260,-,SLC4A7,ENSGALG00000011405,2:39023044-39102309,inside,26423,15.5597,18.0094,18.8787,14.3945,16.2472,16.7605,7.19621,5.79704,7.31674,9.01446,0.643082337,"Six1_optimised, Sox13"
1687,1,48076040,48076593,554,+,GPRC5A,ENSGALG00000011796,1:48080774-48086278,upstream,-4735,0,0.105669,0.166988,2.1843,0.114654,0.134451,0,0.0614927,0,0.0958188,0.641760281,"Six1, PPARG, PPARG, Foxk1, Six4, Six1, AP1.2, TEAD1, STAT, Hbp1, Ikaros, Mtf1"
2098,1,61864174,61864699,526,+,CECR2,ENSGALG00000013034,1:61872807-61917908,upstream,-8634,65.9781,64.4776,58.7854,99.0165,42.3155,47.0764,27.0083,22.953,25.2866,35.7929,0.641272431,"Tax_CREB.1, Tax_CREB.2, Tcfap2c, Tcfap2c, Tcfap2e, Gata5, Arnt, Tcfap2e, Tcfap2c, Tcfap2c, Osf2, Sox3, Arnt, HIF1, HIF1, Max, Mybl1, GATA3.1, Irf6, Irf6, Six1, Max, STAT, AP1.1"
5476,1,184708471,184709047,577,-,ENDOD1,ENSGALG00000017205,1:184706329-184712962,inside,4491,0.542879,0.487174,0.483151,2.82649,1.01677,0.674302,0.610197,0.372499,1.42809,0.581034,0.641096734,"RXRA, Six1_optimised, Esrrb, FOXO3, REST"
23166,5,15536704,15537093,390,-,CHKA,ENSGALG00000006917,5:15504201-15524926,upstream,-11778,16.8024,12.4414,13.5181,7.88727,19.7757,19.4465,15.288,10.8737,12.6734,17.0545,0.637585388,"Six1_optimised, Pbx, AR, TEAD1, Pax6.1, TTF-1_Nkx2-1_, STAT"
8608,14,3185989,3186669,681,-,LGALS12,ENSGALG00000004279,14:3172948-3174397,upstream,-11592,0,0.0789912,0.0549234,0,0.809887,0.681449,0.222506,0.431404,0.329986,0.686904,0.628041182,"Hoxa2, Hoxc9, TEAD1, Foxk1, Hoxa1, Bbx, Lmx1b, PLAG1, Gata3.2, Lhx5, Foxk1, Lmx1b, Lmx1a, Bbx, Lmx1b, Lmx1b, TEAD1, Lhx5, DMRT3, FOXO3, FOXO3, Lmx1a, SALL1, Hoxa1, Sox2, Pou2f1, Pou2f1, Lmx1a, CHX10_vsx2_, Lhx5, GLI, GLI, Lmx1a, Lhx5, Six1, RoRalpha, Pou2f1, Pou2f1, Pou2f1, Pou2f1"
8609a,14,3187459,3188543,1085,-,LGALS12,ENSGALG00000004279,14:3172948-3174397,upstream,-13062,0,0.0789912,0.0549234,0,0.809887,0.681449,0.222506,0.431404,0.329986,0.686904,0.628041182,"Sox8, EBF, TFAP2A, AR, Max, PPARG, PPARG, EBF1, Sox13, Six1_optimised, RREB1, Esrrb, REST, Sox5, RREB1, Znf143, Pax2, RFX, REST, RBP-Jkappa, HIF1, HIF1, TEAD1, Max"
2927a,1,91523330,91524167,838,+,IGSF3,ENSGALG00000015469,1:91547413-91599037,upstream,-24084,24.2548,25.292,25.0242,25.7349,27.877,29.0877,21.6672,18.0444,20.2594,28.887,0.624654689,"TEAD1, RREB1, RREB1, Tcfap2b, Tcfap2b, Lmx1a, Hoxa1, Irx4, Gata5, Tcfcp2l1, Irx2, CREB_ATF, RREB1, Gata3.2, Lmx1a, Hmx1, Hoxa2, PLAG1, RUNX1, RREB1, Six1_optimised, Lmx1b, Hoxc9, Lhx5"
16724,3,34449927,34450192,266,-,SDCCAG8,ENSGALG00000010713,3:34464086-34563969,downstream,114042,6.49743,5.27929,5.33634,2.78862,5.56025,5.93216,3.55778,3.69817,4.84668,5.96153,0.620339074,"Irx5, Irx2, Irx4, Irx5, Irx4, Irx2, Six1_optimised, Six4, Etv6, GLI, GLI, RBP-Jkappa, DMRT3"
10568,2,17655739,17656172,434,-,COMMD3,ENSGALG00000007900,2:17625278-17653946,upstream,-1793,61.0011,39.9952,48.0716,37.7891,30.3296,33.6081,41.1761,51.4757,45.5174,83.1296,0.619222275,"TFAP2A, NFKB1, NFKB1, NFKB1, NFKB1, WT1, WT1, TEAD1, Ikaros, NFKB1, NFKB1, TFAP2A, TFAP2A, Klf7, TEAD1, TFAP2A, Tcfap2c, Tcfap2c, Klf7, Etv4, REST, Six1_optimised"
13809a,2,120965650,120967280,1631,-,ZNF704,ENSGALG00000015755,2:120881813-120900516,upstream,-65134,2.55921,1.35937,2.15727,1.85722,2.52188,3.21418,4.05516,3.74983,6.19687,6.12367,0.61235011,"RREB1, Tax_CREB.1, Tax_CREB.2, Six1_optimised, RBP-Jkappa, EBF, CIZ, Hmx3, Foxk1, Ar, WT1, TFAP2A, HIF1, HIF1, Irf6, Irf6, HIF1, HIF1, EBF1, RBP-Jkappa, RBP-Jkappa, Etv4, Irf6, Irf6, AhR, NR3C1, Lhx4, WT1, WT1, FOXO3, Klf7, RREB1, RREB1, WT1, TTF-1_Nkx2-1_, GATA3.1, WT1, WT1, AP1.1, Erg, REST, Gbx1, Lmx1a, Ets, Ets, WT1, EBF, Hmx1, RREB1, Hmbox1, Foxk1, Etv1, Ikaros, EBF1"
25904a,6,27407150,27407641,492,-,AFAP1L2,ENSGALG00000008999,6:27287974-27335710,upstream,-71440,8.83611,9.26443,8.61679,11.8844,6.85516,7.36046,6.09093,3.05665,2.66771,5.01043,0.61005742,"Sox30, Nr2f2, Nr2f2, RBP-Jkappa, Sox6, Pax6.1, Gata3.2, WT1, Gata5, Six4, Six1_optimised, ESR2"
25907a,6,27420947,27422021,1075,-,AFAP1L2,ENSGALG00000008999,6:27287974-27335710,upstream,-85237,8.83611,9.26443,8.61679,11.8844,6.85516,7.36046,6.09093,3.05665,2.66771,5.01043,0.61005742,"Sox6, HIF1, HIF1, Pax2, SALL1, Hoxa2, DMRT3, Hoxc9, RUNX1, Hoxa1, Hoxa2, AR, Pax6.1, Gata5, RUNX1, Pou2f1, Pou2f1, Mrg1, Gata3.2, Tcfap2c, Tcfap2c, Six1_optimised, Tcfap2e"
14493a,2,141816354,141816699,346,-,ST3GAL1,ENSGALG00000016210,2:141665330-141689879,upstream,-126475,2.83867,7.5359,8.10523,58.8756,4.71753,7.11261,8.32168,8.67962,5.34312,14.3632,0.6042957,"Bbx, DMRT3, Bbx, Osf2, PLZF, RUNX1, Six1_optimised, Six4, PR, Sox6"
14494a,2,141819021,141820476,1456,-,ST3GAL1,ENSGALG00000016210,2:141665330-141689879,upstream,-129142,2.83867,7.5359,8.10523,58.8756,4.71753,7.11261,8.32168,8.67962,5.34312,14.3632,0.6042957,"Bach2, AP1.2, FOXO3, Pax6.1, SALL1, Osf2, Tcf7l2, Tcf7l2, Ikaros, Hoxc9, Six1, Bbx, Irx4, FOXO3, Lmx1b, Sox6, Foxk1, Hmx3, TEAD1, Etv6"
24836a,5,58465637,58466033,397,-,BMP4,ENSGALG00000012429,5:58454253-58457967,upstream,-7670,15.5087,44.9178,59.2689,48.0003,13.0342,20.3511,38.3838,15.4331,19.9726,25.7399,0.599578864,"RREB1, Six1_optimised, FOXP1, FOXP1, FOXP1, Irf6, Irf6, SALL1, Sox3, RREB1, RUNX1, Foxk1, TFAP2A, Foxk1, Tcfap2c, Tcfap2c, RREB1, Max, Tcfap2e, RBP-Jkappa, RREB1"
21803a,4,68864927,68865680,754,+,UGDH,ENSGALG00000014320,4:68868808-68884495,upstream,-3882,82.6123,52.3681,54.0438,59.5662,60.43,58.9175,50.0835,46.3472,47.1099,77.883,0.595087503,"GLI, GLI, Six1_optimised, Sox3, TFAP2A, Six4, Sox6, Ar, Pax2, Sox6, DMRT3, WT1, Hoxc9, NFKB1, NFKB1, Ar, Tcfap2e, Klf7, HIF1, HIF1, PPARG, PPARG, Znf143, Six1_optimised, FOXO3"
24727a,5,54187029,54187383,355,+,TRMT5,ENSGALG00000011904,5:54169277-54174605,downstream,17751,16.7013,15.1927,15.6565,19.788,14.048,13.0254,14.7422,11.9259,10.6787,20.1242,0.592614862,"GLI, GLI, Six1_optimised, Esrrb, Six4, RREB1, Ets, Etv4, Erg, Tcfap2c, Tcfap2c"
15059a,21,2500184,2500990,807,+,FAM132A,ENSGALG00000001857,21:2478211-2493408,downstream,21972,0.0841351,0.363605,0.24435,0.667138,0.425424,0.189867,0.442076,0.99771,0.996373,1.68552,0.591930087,"Hbp1, PPARG, PPARG, PPARG, PPARG, NR3C1, Max, Six1_optimised, Arnt, Sox8, Sox8, Bbx, Foxk1, FOXO3, Hmx3, Max, Sox13, ESR2, Sox5, Pax6.2, Sox13, Sox5, Hoxc9, Mtf1, Hmx1, Pitx1, Osf2, Osf2, Osf2, RUNX1, CREB_ATF, Sox6, Sox30"
27787a,8,5259466,5260406,941,-,PBX1A,ENSGALG00000003429,8:5190326-5294154,inside,34688,66.0364,50.5893,59.1664,49.2825,66.3252,66.647,41.2231,43.8309,68.7929,74.3792,0.589289748,"TFAP2A, CREB.2, PR, PPARG, PPARG, RoRalpha, CREB_ATF, Tcf7l2, RREB1, RREB1, Six1, Hoxc9, HIF1, HIF1, GATA3.1, Pbx, RREB1"
20717,4,39119388,39120046,659,-,STOX2,ENSGALG00000010646,4:39065321-39190579,inside,71191,12.3091,11.058,9.85281,11.0359,10.927,8.62325,3.45317,3.33101,5.69391,5.67935,0.586512541,"Sox3, Znf143, Nkx2-5, ESR2, PLZF, Six4, REST, Sox6, ESR2, PPARG, PPARG, Six1_optimised, Pbx, Pax2, Irf6, Irf6, Sox2, PR, Gata3.2"
3518,1,112053016,112053555,540,-,ENSGALG00000016249,ENSGALG00000016249,1:112079237-112079688,downstream,26672,47.7331,34.4789,31.6896,44.7187,22.266,17.5997,45.6809,55.137,63.7454,94.3346,0.584483318,"Six1_optimised, Mrg1, Mrg1, REST, PPARG, PPARG"
19426a,4,3392110,3393666,1557,+,IL13RA1,ENSGALG00000006032,4:3370854-3382816,downstream,21255,3.54804,3.16544,4.07438,1.54004,2.45733,2.46989,4.48718,2.34669,2.19048,4.05181,0.57917079,"WT1, Gata3.2, Lmx1a, AhR, Esrrb, REST, Lmx1b, STAT1, HIF1, HIF1, Lmx1a, Lmx1b, Gata3.2, Ikaros, STAT1, ESR2, RBP-Jkappa, Klf7, TTF-1_Nkx2-1_, Mrg1, Lhx5, Six1_optimised, Gata5, Six4, Osf2, Sox2, Nr2f2, Nr2f2, RBP-Jkappa, Hmbox1"
15966,3,14851750,14851972,223,+,RRBP1,ENSGALG00000008676,3:14871337-14889265,upstream,-19588,10.7859,12.5766,14.1056,17.0809,12.0311,13.3518,16.2717,11.9542,10.7425,20.7212,0.576906743,"Six1_optimised, PLAG1, Otx2, Otx2, PLAG1, Pitx1, Nr2f2, Nr2f2, Pitx2, ESR2, Tcfap2e"
31100a,Z,57162243,57163233,991,+,GLRX,ENSGALG00000027483,Z:57167985-57176365,upstream,-5743,0.0284442,0.0985528,0.0225034,0,0,0.0264456,0.150492,0.245606,0.424856,0.426452,0.575928827,"Sox2, Nr2f2, Nr2f2, AR, Hmbox1, Foxk1, EBF1, Hbp1, RXRA, FOXO3, Six1_optimised, TFAP2A, Mtf1, TTF-1_Nkx2-1_, Mtf1, Sox2, Hdx, Zic3, RUNX1, Arnt, Tcf7l2"
25226,6,11199517,11199677,161,-,PCBD1,ENSGALG00000027835,6:11185501-11212954,upstream,-10063,73.8157,58.6704,62.7744,123.135,46.2477,44.9353,79.8121,58.6188,50.5849,102.07,0.57429999,"Sox3, Six1_optimised, Six1"
2677a,1,83183427,83184111,685,-,ATP1B1,ENSGALG00000015233,1:83178849-83189463,inside,6036,55.5321,99.8852,102.582,398.61,69.9252,121.506,87.5913,54.4175,55.6488,95.2598,0.571253561,"STAT1, STAT1, Gata5, Mtf1, Tcfcp2l1, STAT, Klf7, Six1_optimised, Six1_optimised, AR, Irx4, Pbx"
26408,7,7649954,7650222,269,+,NABP1,ENSGALG00000025884,7:7640532-7649401,downstream,9421,21.4348,16.4516,22.2191,12.35,11.2521,12.6265,18.4187,15.7466,14.3463,27.6632,0.569225542,Six1_optimised
26110a,6,31619980,31620529,550,-,FAM53B,ENSGALG00000009718,6:31636706-31661235,downstream,41255,3.69927,4.17535,4.83079,2.02777,5.63402,3.85609,4.25692,3.1963,4.14006,5.62072,0.568663801,"Pbx, Six1_optimised, Max, Arnt, Sox5, Sox13, Hdx, RBP-Jkappa, Nr2f2, Nr2f2, AR, Pax6.1, Bbx, TEAD1, Max, Mtf1, Sox2, Hmbox1, Etv6, Foxk1"
15870a,3,10512905,10514159,1255,+,MEIS1,ENSGALG00000008774,3:10359051-10449924,downstream,153853,5.96772,6.86766,13.8896,12.8939,12.2664,17.1366,40.0003,35.9793,36.1431,63.3028,0.568368224,"Sox2, Emx2, Emx2, RREB1, Hoxa2, RREB1, Sox3, Esrrb, Hoxa1, GLI, GLI, Hoxa1, Ikaros, Pax-2, SALL1, Sox30, CHX10_vsx2_, Hoxa2, TFAP2A, RFX, DMRT3, Lhx4, RFX, Sox13, PLAG1, RXRA, Six1, Hoxa2"
6639a,11,5817330,5818547,1218,-,NKD1,ENSGALG00000003767,11:5725576-5829415,inside,12085,6.70958,5.05924,6.43786,5.64351,6.84675,7.42069,6.68579,5.93595,5.64863,10.5128,0.564640248,"Six4, FOXO3, WT1, Foxk1, EBF1, AR, ESR2, Lhx9, Pax2, Gata5, Tcf7l2, Six4, Irf6, Irf6, Esrrb, Ets, Six1_optimised, EBF, Tcf7l2"
6638a,11,5811245,5812662,1418,-,NKD1,ENSGALG00000003767,11:5725576-5829415,inside,18170,6.70958,5.05924,6.43786,5.64351,6.84675,7.42069,6.68579,5.93595,5.64863,10.5128,0.564640248,"FOXP1, Lhx5, Pou2f1, Pou2f1, Alx4, Alx4, FOXO3, Lmx1a, Six1, Sox2, Lmx1b, Pou2f1, Pou2f1, PR, Ikaros, Hoxa2, Hoxa1, Pax6.1, Lhx5, Hoxa1, Prrx1, Pax7, Mtf1, Hoxa1, RoRalpha, Six1, Alx4, Sox30, Hmx1, CHX10_vsx2_, Pax7, Sox3, CHX10_vsx2_, WT1, Six4, TFAP2A, Pax-2, Lmx1b, Prrx1, ESR2, Sox3, Hoxa2, Lhx4, Lmx1b, Sox13, Pitx1, Lmx1a, RREB1, Nkx2-5, TEAD1, Osf2, FOXO3, CHX10_vsx2_, Foxk1, Pax7, Foxk1, Hmbox1"
23919a,5,34991258,34991610,353,-,EGLN3,ENSGALG00000010001,5:34984450-35009673,inside,18415,2.08188,4.56296,4.9883,4.39439,12.1872,16.2408,4.01582,2.22433,2.55514,3.94179,0.564294394,"Elk4, Erg, FOXP1, Etv1, Etv5, Etv4, Six1_optimised, RXRA, Pax2, RREB1"
26534,7,11002280,11002936,657,+,STRADB,ENSGALG00000008373,7:10990621-10997507,downstream,11658,9.28464,10.5889,11.3165,9.32746,12.5795,12.5747,9.34235,5.89626,8.21308,10.4747,0.562904904,"Ikaros, Six4, Esrrb, Six1_optimised, Lmx1a, TFAP2A, Klf7, Klf7, Lhx5, Lmx1b, Pax2, Lhx5, Pou2f1, Pou2f1, TFAP2A, Pbx, WT1, Lmx1b, Etv6, Arnt, Tcfap2e, DMRT3, Sox2"
3455,1,109804526,109805059,534,-,LICOS,ENSGALG00000016212,1:109714789-109720919,upstream,-83607,0.996775,0.86123,1.10753,1.10239,1.68009,1.46765,0.92516,1.22436,2.2028,2.21939,0.551665097,"Irf6, Irf6, RBP-Jkappa, Six1_optimised, AR, PLZF, Lmx1b, RBP-Jkappa, Lmx1a, Pitx1, Sox2, Six1"
22238,4,79643599,79644132,534,+,ENSGALG00000028116,ENSGALG00000028116,4:79582075-79997954,inside,61523,3.43575,9.3009,8.30414,15.1639,10.9781,6.31539,1.65906,0.60043,0,1.08879,0.551465388,"STAT1, Bbx, CHX10_vsx2_, Bbx, Lhx4, Six1, Pou2f1, Pou2f1, Hoxa2, RBP-Jkappa, Sox8, STAT1, Sox5, Osf2"
10092a,2,3920099,3921239,1141,-,SETD2,ENSGALG00000005508,2:3872282-3918131,upstream,-1968,128.554,69.5051,82.4593,32.6389,42.1758,40.3995,34.3994,33.7262,49.8892,61.445,0.548884368,"Six1_optimised, SALL1, Osf2, RXRA, Sox2, Pax6.1, Tcfap2b, Tcfap2b, Tcfap2c, Tcfap2c, RUNX1, Tcfap2b, Tcfap2b, ESR2, Gata3.2, Arnt, CREB_ATF, FOXO3, Mtf1, HIF1, HIF1, Ikaros, PLZF, CREB.2, Pbx, Tcfap2b, Tcfap2b, RREB1, Pax2, Six1_optimised, Sox2, Pax2, Tcfap2e, CREB.2, Tcfcp2l1, Gata3.2, Six4, Six1, Elk4"
18853,3,95371256,95371655,400,+,ID2,ENSGALG00000016403,3:95424294-95426233,upstream,-53039,300.999,383.689,351.619,295.416,220.471,185.933,124.831,181.718,279.095,334.803,0.542760967,"Foxk1, Irx2, Irx5, Irx4, STAT, Irx4, Irx5, Irx2, RUNX1, Hmx3, STAT1, RBP-Jkappa, TEAD1, Hdx, SALL1, Bach2, Six1_optimised, AP1.2, Foxk1"
11776a,2,51891349,51892483,1135,+,HECW1,ENSGALG00000012346,2:51911546-52082394,upstream,-20198,2.53072,2.5505,3.22475,3.28301,2.94468,2.99216,2.29985,1.53414,2.64299,2.86199,0.536039609,"Hbp1, Pax6.1, Pbx, Six1, STAT, Hmbox1, Nkx2-5, Osf2, Osf2, Six1_optimised, Tax_CREB.1, Tax_CREB.2, Pou2f1, Pou2f1, STAT, Six1_optimised, TFAP2A, SALL1, RUNX1, Tcfcp2l1, Six4, Tcfap2c, Tcfap2c, Tcfap2e, HIF1, HIF1, AR, Osf2, WT1, RUNX1, AR, PLZF, Irf6, Irf6, RBP-Jkappa, Hoxc9"
3254a,1,103903448,103904256,809,-,TIAM1,ENSGALG00000015842,1:103790945-103933483,inside,30035,11.1987,11.4046,11.8781,23.0354,13.2907,12.2022,7.70742,7.03228,7.94474,13.2502,0.530730102,"Pax2, Six1_optimised, Pax2, Pax-2, RUNX1, RREB1, AhR, Hoxa1, CHX10_vsx2_, AhR, Hoxc9, Znf143, NR3C1, Hlxb9, RFX, Dlx5, EBF1, RREB1, Hoxa2, Ets, Irx4, RFX, Irx5, REST"
2782,1,86562468,86563083,616,+,BBX,ENSGALG00000015353,1:86605194-86726706,upstream,-42727,3.5567,3.5798,3.79814,4.73675,5.25866,7.36407,1.65918,1.85458,3.15489,3.51373,0.527809479,"SALL1, Ehf, Etv6, AP1.1, PPARG, PPARG, Elk4, Etv1, Six1_optimised, Arnt, Tax_CREB.1, Tax_CREB.2, Etv5, Erg, TFAP2A, WT1, Mybl1, TFAP2A, Emx2, Mybl1, Etv4, Gata3.2, AP1.1, Emx2, AP1.2"
8561,14,1157737,1158246,510,-,BAIAP2L1,ENSGALG00000003548,14:1146803-1181494,inside,23757,9.54998,7.47697,7.31449,9.42364,5.89065,4.81978,3.6914,3.42355,4.47336,6.52982,0.524294697,"Ar, Six1_optimised, HIF1, HIF1"
11048,2,29193870,29194598,729,+,HDAC9,ENSGALG00000010854,2:29228467-29653602,upstream,-34598,2.32228,2.66778,3.24308,2.86823,3.1265,2.66259,1.1144,0.87641,1.90735,1.67769,0.522390907,"Sox30, Sox6, Mafb, Rfx3, Irx4, Irx5, Sox30, STAT1, PLZF, Six1_optimised, TEAD1, GLI, GLI, Irx2, Foxk1, Six1, Hoxa2, Etv5"
28771a,9,5227194,5227848,655,-,FOXL2,ENSGALG00000021009,9:5200074-5200992,upstream,-26202,0.127764,0.0869248,0.155626,0.373092,5.28653,2.35974,1.10617,2.31723,0.893617,4.51248,0.513515849,"PR, Lhx4, CHX10_vsx2_, Gbx2, RFX, Sox5, CREB.2, Ar, Sox13, Foxk1, Pax7, Six1_optimised, CHX10_vsx2_, Gbx2, Ar, EBF1, AR, ESR2, Alx4, Tcfap2b, Tcfap2b, Gbx2, Rfx3"
14375,2,138529923,138530443,521,+,TRIB1,ENSGALG00000016311,2:138436989-138444511,downstream,92933,2.02435,2.54781,1.93373,5.12087,2.71665,2.72625,1.12757,1.83394,1.49626,3.57577,0.512879743,"Hlxb9, Irx5, Hoxa1, Irx4, Irx2, Irx5, Hlxb9, Dlx5, Irx2, Irx4, Gbx2, CHX10_vsx2_, Emx2, Pou2f1, Pou2f1, Hoxa2, PLZF, Gbx2, Tax_CREB.1, Tax_CREB.2, Lhx4, Hoxa2, Alx4, Elk4, Prrx1, Gbx1, Tax_CREB.1, Tax_CREB.2, Sox3, Emx2, Pbx, Lhx4, Dlx5, CHX10_vsx2_, GATA3.1, Lhx9, Etv4, Six1_optimised, Hoxa1, Erg"
1905a,1,56171187,56171816,630,-,TBXAS1,ENSGALG00000012791,1:55904114-56140985,upstream,-30202,4.32593,4.57244,4.4681,2.14234,1.80754,2.18642,2.04485,1.26909,0.590796,2.50198,0.50723427,"Six1_optimised, RXRA, WT1, TTF-1_Nkx2-1_, Bach2, STAT1, TEAD1, HIF1, HIF1, SALL1, Six1_optimised, Six4, Pax2, Pax2, Arnt, Lmx1b, Gbx2, STAT1, Gbx1, Dlx5, Nr2f2, Nr2f2, Max, Lmx1a, Pitx1, Arnt, STAT, PLAG1"
